unitid,year,offering_highest_level,inst_size,hbcu,medical_degree,tribal_college,land_grant,inst_affiliation,oncampus_housing,calendar_system,study_abroad,dual_credit,ap_credit,employment_services,placement_services,oncampus_daycare,disability_indicator
110556,2014,9,5,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110565,2014,9,5,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110574,2014,9,4,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110583,2014,9,5,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110592,2014,9,5,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110608,2014,9,5,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110617,2014,9,5,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110635,2014,9,5,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
110644,2014,9,5,0,1,0,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110653,2014,9,5,0,1,0,0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
110662,2014,9,5,0,1,0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110671,2014,9,5,0,0,0,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110680,2014,9,5,0,1,0,0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
110699,2014,9,2,0,1,0,0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
110705,2014,9,5,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110714,2014,9,4,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110778,2014,9,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110875,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
110918,2014,5,1,0,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111009,2014,3,1,0,0,0,0,2.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
111054,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
111081,2014,9,2,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
111188,2014,5,2,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
111391,2014,9,1,0,0,0,0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
111434,2014,4,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
111461,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111513,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
111638,2014,3,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
111708,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
111717,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
111726,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
111744,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
111762,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
111771,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
111799,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
111887,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111896,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
111920,2014,3,4,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
111939,2014,4,4,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
111948,2014,9,3,0,0,0,0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
111966,2014,8,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
112075,2014,9,2,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
112084,2014,6,1,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
112127,2014,9,1,0,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112172,2014,4,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
112181,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
112190,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
112251,2014,9,2,0,0,0,0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
112260,2014,7,2,0,0,0,0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
112288,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
112367,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
112385,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
112394,2014,7,1,0,0,0,0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
112446,2014,7,1,0,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
112455,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
112525,2014,9,2,0,1,0,0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
112561,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
112570,2014,5,1,0,0,0,0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
112686,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
112826,2014,3,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113096,2014,4,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113111,2014,4,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113193,2014,4,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
113218,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
113236,2014,4,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
113333,2014,4,5,0,0,0,0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113397,2014,2,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
113449,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
113537,2014,7,1,0,0,0,0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
113573,2014,3,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113582,2014,5,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
113634,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113698,2014,7,2,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
113704,2014,7,1,0,0,0,0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
113856,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113908,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
113980,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
114044,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
114071,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
114080,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
114114,2014,9,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
114123,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
114266,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
114354,2014,5,2,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
114390,2014,5,1,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
114415,2014,3,1,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
114433,2014,3,2,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
114460,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
114549,2014,9,2,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114585,2014,9,1,0,0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114628,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114637,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
114716,2014,4,4,0,0,0,0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
114734,2014,7,1,0,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
114761,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
114789,2014,3,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
114813,2014,7,2,0,0,0,0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
114840,2014,9,2,0,0,0,0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
114859,2014,3,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
114938,2014,4,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
114947,2014,1,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
115001,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115010,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
115083,2014,9,2,0,0,0,0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
115126,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115214,2014,9,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115296,2014,4,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115357,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
115393,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
115409,2014,5,1,0,0,0,0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
115454,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
115472,2014,3,2,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
115490,2014,3,2,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
115515,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
115533,2014,3,2,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
115658,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
115728,2014,8,2,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
115746,2014,9,1,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115755,2014,7,3,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115773,2014,9,1,0,0,0,0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
115861,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
115931,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
116226,2014,7,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
116350,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
116439,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
116466,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
116475,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
116484,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
116563,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
116712,2014,9,2,0,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116846,2014,7,1,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
117052,2014,3,4,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117104,2014,7,1,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
117113,2014,5,2,0,0,0,0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
117140,2014,9,3,0,0,0,0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
117168,2014,7,1,0,0,0,0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
117195,2014,3,2,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
117238,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
117247,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117274,2014,3,2,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
117520,2014,9,1,0,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
117557,2014,9,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
117575,2014,9,1,0,0,0,0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
117627,2014,9,2,0,0,0,0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
117636,2014,9,2,0,1,0,0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
117645,2014,4,5,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
117672,2014,9,1,0,0,0,0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
117690,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117706,2014,3,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117715,2014,3,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117724,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117733,2014,4,4,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
117751,2014,9,2,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
117788,2014,4,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117803,2014,3,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
117867,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117894,2014,3,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117928,2014,7,2,0,0,0,0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
117946,2014,9,3,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117955,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118116,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
118125,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
118134,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118143,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118161,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
118189,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
118198,2014,3,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
118259,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
118277,2014,3,2,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
118286,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
118347,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
118356,2014,2,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118541,2014,7,2,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
118684,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
118693,2014,5,1,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
118718,2014,4,4,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
118772,2014,4,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
118888,2014,9,2,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
118912,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
118921,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118930,2014,4,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118958,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118967,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
118976,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
118994,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
119058,2014,7,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
119067,2014,4,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
119137,2014,4,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119164,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
119173,2014,9,2,0,0,0,0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
119216,2014,3,4,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
119234,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
119270,2014,5,2,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
119331,2014,3,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
119359,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
119456,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
119465,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
119508,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
119544,2014,7,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
119553,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
119605,2014,9,4,0,0,0,0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
119678,2014,9,2,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119775,2014,7,1,0,0,0,0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
119845,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
119951,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120069,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120078,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120087,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120166,2014,9,1,0,0,0,0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
120184,2014,9,2,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
120254,2014,7,2,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
120272,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120290,2014,3,4,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
120342,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
120403,2014,7,2,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
120421,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
120537,2014,7,2,0,0,0,0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
120661,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
120698,2014,9,2,0,0,0,0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
120740,2014,8,1,0,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120768,2014,7,2,0,0,0,0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
120795,2014,9,1,0,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120838,2014,9,1,0,0,0,0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
120865,2014,7,2,0,0,0,0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
120883,2014,9,3,0,1,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
120953,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
120971,2014,3,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
121017,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121044,2014,4,5,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121150,2014,9,3,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
121257,2014,5,2,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
121275,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
121309,2014,8,2,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
121345,2014,5,2,0,0,0,0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
121363,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
121381,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
121433,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
121619,2014,3,5,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
121628,2014,9,1,0,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
